v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,3843,0x13c88a0,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,3849,0x13c88c0,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,3855,0x13c88e0,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,3861,0x13c8900,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,3883,0x13c8920,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,3888,0x13c8940,12,DatePrototypeToDateString
code-creation,Builtin,3,3892,0x13c8960,12,DatePrototypeToISOString
code-creation,Builtin,3,3898,0x13c8980,12,DatePrototypeToUTCString
code-creation,Builtin,3,3904,0x13c89a0,12,DatePrototypeToString
code-creation,Builtin,3,3909,0x13c89c0,12,DatePrototypeToTimeString
code-creation,Builtin,3,3915,0x13c89e0,12,DatePrototypeToJson
code-creation,Builtin,3,3921,0x13c8a00,12,DateUTC
code-creation,Builtin,3,3926,0x13c8a20,12,ErrorConstructor
code-creation,Builtin,3,3933,0x13c8a40,12,ErrorCaptureStackTrace
code-creation,Builtin,3,3938,0x13c8a60,12,ErrorPrototypeToString
code-creation,Builtin,3,3945,0x13c8a80,12,FunctionConstructor
code-creation,Builtin,3,3951,0x13c8aa0,64,FunctionPrototypeApply
code-creation,Builtin,3,3958,0x13c8b00,12,FunctionPrototypeBind
code-creation,Builtin,3,3964,0x13c8b20,896,FastFunctionPrototypeBind
code-creation,Builtin,3,3971,0x13c8ec0,47,FunctionPrototypeCall
code-creation,Builtin,3,3978,0x13c8f00,351,FunctionPrototypeHasInstance
code-creation,Builtin,3,3984,0x13c9060,12,FunctionPrototypeToString
code-creation,Builtin,3,3991,0x13c9080,205,CreateIterResultObject
code-creation,Builtin,3,3998,0x13c9160,830,CreateGeneratorObject
code-creation,Builtin,3,4004,0x13c94a0,12,GeneratorFunctionConstructor
code-creation,Builtin,3,4011,0x13c94c0,516,GeneratorPrototypeNext
code-creation,Builtin,3,4017,0x13c96e0,524,GeneratorPrototypeReturn
code-creation,Builtin,3,4024,0x13c9900,528,GeneratorPrototypeThrow
code-creation,Builtin,3,4031,0x13c9b20,12,AsyncFunctionConstructor
code-creation,Builtin,3,4037,0x13c9b40,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,4044,0x13c9b80,12,GlobalDecodeURI
code-creation,Builtin,3,4051,0x13c9ba0,12,GlobalDecodeURIComponent
code-creation,Builtin,3,4057,0x13c9bc0,12,GlobalEncodeURI
code-creation,Builtin,3,4064,0x13c9be0,12,GlobalEncodeURIComponent
code-creation,Builtin,3,4070,0x13c9c00,12,GlobalEscape
code-creation,Builtin,3,4077,0x13c9c20,12,GlobalUnescape
code-creation,Builtin,3,4083,0x13c9c40,12,GlobalEval
code-creation,Builtin,3,4089,0x13c9c60,145,GlobalIsFinite
code-creation,Builtin,3,4096,0x13c9d00,137,GlobalIsNaN
code-creation,Builtin,3,4102,0x13c9da0,12,JsonParse
code-creation,Builtin,3,4109,0x13c9dc0,12,JsonStringify
code-creation,Builtin,3,4115,0x13c9de0,3737,LoadIC
code-creation,Builtin,3,4121,0x13cac80,3213,LoadIC_Megamorphic
code-creation,Builtin,3,4128,0x13cb920,3265,LoadIC_Noninlined
code-creation,Builtin,3,4134,0x13cc600,52,LoadICTrampoline
code-creation,Builtin,3,4140,0x13cc640,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,4147,0x13cc680,6972,KeyedLoadIC
code-creation,Builtin,3,4176,0x13ce1c0,12056,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,4183,0x13d10e0,52,KeyedLoadICTrampoline
