v8-version,8,4,371,19,-node.18,0
code-creation,Builtin,3,2635,0x13be6e0,193,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2642,0x13be7c0,521,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,2648,0x13be9e0,485,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,2656,0x13bebe0,445,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,2663,0x13beda0,405,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,2669,0x13bef40,445,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,2675,0x13bf100,405,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,2682,0x13bf2a0,453,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,2689,0x13bf480,417,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,2715,0x13bf640,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,2718,0x13bf6a0,12,ArrayConcat
code-creation,Builtin,3,2723,0x13bf6c0,12,ArrayPrototypeFill
code-creation,Builtin,3,2734,0x13bf6e0,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,2741,0x13bfaa0,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,2748,0x13bfb40,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,2754,0x13bfc20,561,ArrayIncludes
code-creation,Builtin,3,2773,0x13bfe60,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,2779,0x13c01e0,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,2805,0x13c0260,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,2812,0x13c02e0,569,ArrayIndexOf
code-creation,Builtin,3,2818,0x13c0520,12,ArrayPop
code-creation,Builtin,3,2824,0x13c0540,674,ArrayPrototypePop
code-creation,Builtin,3,2831,0x13c0800,12,ArrayPush
code-creation,Builtin,3,2838,0x13c0820,2758,ArrayPrototypePush
code-creation,Builtin,3,2845,0x13c1300,12,ArrayShift
code-creation,Builtin,3,2851,0x13c1320,12,ArrayUnshift
code-creation,Builtin,3,2858,0x13c1340,1074,CloneFastJSArray
code-creation,Builtin,3,2865,0x13c1780,2482,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,2872,0x13c2140,1082,ExtractFastJSArray
code-creation,Builtin,3,2879,0x13c2580,287,ArrayPrototypeEntries
code-creation,Builtin,3,2886,0x13c26a0,271,ArrayPrototypeKeys
code-creation,Builtin,3,2908,0x13c27c0,287,ArrayPrototypeValues
code-creation,Builtin,3,2916,0x13c28e0,4332,ArrayIteratorPrototypeNext
code-creation,Builtin,3,2923,0x13c39e0,3968,FlattenIntoArray
code-creation,Builtin,3,2930,0x13c4980,3992,FlatMapIntoArray
code-creation,Builtin,3,2937,0x13c5920,508,ArrayPrototypeFlat
code-creation,Builtin,3,2944,0x13c5b20,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,2951,0x13c5d60,12,ArrayBufferConstructor
code-creation,Builtin,3,2958,0x13c5d80,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,2965,0x13c5da0,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,2973,0x13c5dc0,12,ArrayBufferIsView
code-creation,Builtin,3,2980,0x13c5de0,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,2988,0x13c5e00,608,AsyncFunctionEnter
code-creation,Builtin,3,2995,0x13c6080,161,AsyncFunctionReject
code-creation,Builtin,3,3002,0x13c6140,153,AsyncFunctionResolve
code-creation,Builtin,3,3009,0x13c61e0,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,3016,0x13c6200,1286,AsyncFunctionAwaitCaught
code-creation,Builtin,3,3024,0x13c6720,1286,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,3031,0x13c6c40,187,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,3038,0x13c6d00,179,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,3045,0x13c6dc0,12,BigIntConstructor
code-creation,Builtin,3,3053,0x13c6de0,12,BigIntAsUintN
code-creation,Builtin,3,3060,0x13c6e00,12,BigIntAsIntN
code-creation,Builtin,3,3067,0x13c6e20,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,3074,0x13c6e40,12,BigIntPrototypeToString
code-creation,Builtin,3,3081,0x13c6e60,12,BigIntPrototypeValueOf
code-creation,Builtin,3,3088,0x13c6e80,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,3095,0x13c6ea0,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,3103,0x13c6ec0,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,3110,0x13c6ee0,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,3118,0x13c6f00,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,3125,0x13c6f20,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,3134,0x13c6f40,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,3141,0x13c6f60,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,3149,0x13c6f80,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,3156,0x13c6fa0,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,3163,0x13c6fc0,12,CallSitePrototypeGetThis
code-creation,Builtin,3,3170,0x13c6fe0,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,3178,0x13c7000,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,3185,0x13c7020,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,3192,0x13c7040,12,CallSitePrototypeIsEval
code-creation,Builtin,3,3200,0x13c7060,12,CallSitePrototypeIsNative
code-creation,Builtin,3,3207,0x13c7080,12,CallSitePrototypeIsPromiseAll
